"Sex","Age","Year","Principal","Low","High"
"F",65,2015,770.2941,753.7654,786.8386
"F",66,2015,842.9603,824.8591,861.0785
"F",67,2015,925.7236,905.8343,945.6311
"F",68,2015,1019.654,997.738,1041.59
"F",69,2015,1126.479,1102.265,1150.713
"F",70,2015,1245.88,1219.111,1272.672
"F",71,2015,1379.398,1349.779,1409.041
"F",72,2015,1531.05,1498.198,1563.928
"F",73,2015,1702.392,1665.888,1738.924
"F",74,2015,1895.919,1855.288,1936.579
"F",75,2015,2116.772,2071.418,2162.155
"F",76,2015,2371.825,2321.008,2422.671
"F",77,2015,2669.504,2612.32,2726.718
"F",78,2015,3016.071,2951.514,3080.658
"F",79,2015,3418.791,3345.719,3491.89
"F",80,2015,3885.694,3802.829,3968.582
"F",81,2015,4420.235,4326.277,4514.207
"F",82,2015,5029.929,4923.46,5136.398
"F",83,2015,5727.65,5607.012,5848.27
"F",84,2015,6523.321,6386.716,6659.883
"F",85,2015,7424.34,7269.888,7578.714
"F",86,2015,8436.32,8262.08,8610.434
"F",87,2015,9565.003,9368.994,9760.822
"F",88,2015,10815.75,10596,11035.23
"F",89,2015,12192.54,11947.09,12437.62
"F",90,2015,13691.64,13418.64,13964.13
"F",91,2015,15311.56,15009.29,15612.81
"F",92,2015,17055.07,16721.85,17385.89
"F",93,2015,18910.87,18545.38,19272.37
"F",94,2015,20858.16,20459.59,21251.79
"F",95,2015,22868.96,22437.09,23295.28
"F",96,2015,24913.33,24448.53,25371.95
"F",97,2015,26992.91,26495.52,27483.48
"F",98,2015,29124.41,28594.56,29646.76
"F",99,2015,31324.26,30761.93,31878.37
"F",100,2015,33626.78,33030.88,34212.33
"F",101,2015,36050.87,35419.39,36666.82
"F",102,2015,39403.36,38725.47,40058.87
"F",103,2015,42999.03,42274.9,43694.8
"F",104,2015,45982.24,45222.59,46708.3
"F",105,2015,48980.03,48186.53,49734.45
"F",106,2015,51946.27,51121.08,52726.68
"F",107,2015,54862.29,54007.7,55666.21
"F",108,2015,57740.51,56858.69,58565.66
"F",109,2015,60565.48,59659.65,61410.55
"F",110,2015,63318.74,62393.27,64183.54
"F",111,2015,65985.67,65042.89,66869.08
"F",112,2015,68553.76,67593.84,69453.76
"F",113,2015,71011.83,70035.82,71926.46
"F",114,2015,73351.05,72360.9,74278.47
"F",115,2015,75564.97,74562.51,76503.48
"F",116,2015,77649.42,76636.32,78597.49
"F",117,2015,79602.38,78580.16,80558.61
"F",118,2015,81423.77,80393.76,82386.92
"F",119,2015,83115.19,82078.58,84084.17
"F",120,2015,84679.67,83637.49,85653.53
"F",121,2015,86121.41,85074.58,87099.34
"F",122,2015,87445.55,86394.82,88426.85
"F",123,2015,88657.88,87603.92,89641.96
"F",124,2015,89764.69,88708.04,90751.04
"F",125,2015,1e+05,1e+05,1e+05
"M",-1,2015,360.2928,352.5114,368.0823
"M",0,2015,78.51571,76.81976,80.21345
"M",1,2015,23.33083,22.82613,23.8361
"M",2,2015,14.3862,14.07389,14.69886
"M",3,2015,11.00529,10.7653,11.24556
"M",4,2015,9.56141,9.352176,9.77088
"M",5,2015,8.667466,8.477489,8.857659
"M",6,2015,7.878898,7.706176,8.051816
"M",7,2015,7.2271,7.068767,7.385611
"M",8,2015,6.744088,6.596456,6.891887
"M",9,2015,6.5796,6.43562,6.723744
"M",10,2015,6.946379,6.794309,7.09862
"M",11,2015,7.919533,7.745978,8.093283
"M",12,2015,9.547401,9.337877,9.757161
"M",13,2015,11.94921,11.68658,12.21214
"M",14,2015,15.26786,14.93182,15.60428
"M",15,2015,19.61328,19.18113,20.04593
"M",16,2015,24.88629,24.33754,25.43567
"M",17,2015,30.82391,30.14392,31.50466
"M",18,2015,36.86462,36.05128,37.67887
"M",19,2015,42.04122,41.11388,42.96961
"M",20,2015,45.49014,44.48725,46.49416
"M",21,2015,47.11047,46.07268,48.14942
"M",22,2015,47.50449,46.45909,48.55107
"M",23,2015,47.46801,46.42464,48.51255
"M",24,2015,47.76001,46.71163,48.80957
"M",25,2015,48.92419,47.85178,49.9978
"M",26,2015,51.12598,50.00675,52.24645
"M",27,2015,54.2741,53.0874,55.46211
"M",28,2015,58.18129,56.9108,59.4532
"M",29,2015,62.54032,61.17662,63.90554
"M",30,2015,67.12649,65.66519,68.58941
"M",31,2015,71.93748,70.3748,73.50189
"M",32,2015,77.09737,75.42682,78.76977
"M",33,2015,82.8267,81.03645,84.61893
"M",34,2015,89.45504,87.52686,91.38535
"M",35,2015,97.10974,95.02261,99.19917
"M",36,2015,105.7147,103.4483,107.9835
"M",37,2015,115.2109,112.7461,117.6783
"M",38,2015,125.3234,122.6466,128.0031
"M",39,2015,135.8212,132.923,138.7225
"M",40,2015,146.6143,143.487,149.7449
"M",41,2015,157.7083,154.3438,161.0764
"M",42,2015,169.1827,165.5709,172.7984
"M",43,2015,181.0824,177.2121,184.9568
"M",44,2015,193.4604,189.3191,197.6061
"M",45,2015,206.5138,202.0847,210.9477
"M",46,2015,220.6924,215.9496,225.4402
"M",47,2015,236.39,231.2999,241.4855
"M",48,2015,254.1787,248.6962,259.6671
"M",49,2015,274.6521,268.721,280.5895
"M",50,2015,298.6278,292.176,305.0865
"M",51,2015,326.7351,319.6779,333.7997
"M",52,2015,358.5195,350.7802,366.2669
"M",53,2015,393.9773,385.4774,402.4859
"M",54,2015,433.666,424.3152,443.0265
"M",55,2015,477.5109,467.2187,487.8136
"M",56,2015,525.4634,514.1427,536.7955
"M",57,2015,578.0057,565.5608,590.463
"M",58,2015,634.9901,621.3306,648.663
"M",59,2015,695.6888,680.7388,710.6533
"M",60,2015,759.4518,743.1422,775.7771
"M",61,2015,826.3269,808.5853,844.085
"M",62,2015,897.3658,878.0964,916.6531
"M",63,2015,973.9851,953.0581,994.9311
"M",64,2015,1057.955,1035.2,1080.73
"M",65,2015,1152.274,1127.458,1177.112
"M",66,2015,1260.867,1233.676,1288.082
"M",67,2015,1386.476,1356.543,1416.433
"M",68,2015,1529.965,1496.919,1563.038
"M",69,2015,1692.18,1655.642,1728.746
"M",70,2015,1874.343,1833.92,1914.794
"M",71,2015,2076.061,2031.369,2120.782
"M",72,2015,2296.726,2247.387,2346.095
"M",73,2015,2537.331,2482.93,2591.761
"M",74,2015,2800.275,2740.329,2860.251
"M",75,2015,3093.454,3027.299,3159.638
"M",76,2015,3428.747,3355.471,3502.05
"M",77,2015,3812.183,3730.758,3893.63
"M",78,2015,4250.367,4159.673,4341.076
"M",79,2015,4754.855,4653.57,4856.147
"M",80,2015,5336.867,5223.471,5450.256
"M",81,2015,6005.799,5878.642,6132.93
"M",82,2015,6768.987,6626.332,6911.588
"M",83,2015,7628.048,7468.174,7787.832
"M",84,2015,8586.645,8407.837,8765.316
"M",85,2015,9658.992,9459.342,9858.44
"M",86,2015,10840.9,10618.66,11062.87
"M",87,2015,12132.43,11885.92,12378.55
"M",88,2015,13535.08,13262.73,13806.94
"M",89,2015,15043.85,14744.24,15342.81
"M",90,2015,16663.53,16335.24,16991
"M",91,2015,18388.5,18030.31,18745.25
"M",92,2015,20219.01,19829.77,20605.19
"M",93,2015,22167.52,21745.97,22584.18
"M",94,2015,24240.2,23785.1,24689.34
"M",95,2015,26439.28,25949.51,26922.4
"M",96,2015,28759.83,28234.54,29277.74
"M",97,2015,31253.39,30691.17,31807.43
"M",98,2015,33866.93,33267.32,34457.48
"M",99,2015,36510.31,35874.43,37136.24
"M",100,2015,39216.05,38543.87,39875.81
"M",101,2015,41981.21,41271.89,42672.25
"M",102,2015,44784.48,44039.02,45504.58
"M",103,2015,47604.42,46825.79,48351.86
"M",104,2015,50420.71,49611.31,51193.63
"M",105,2015,53219.36,52380.95,54015.78
"M",106,2015,55988.16,55122.63,56806.04
"M",107,2015,58714.48,57823.75,59551.73
"M",108,2015,61386.06,60472.18,62240.55
"M",109,2015,63989.12,63055.2,64859.78
"M",110,2015,66509.58,65559.8,67396.5
"M",111,2015,68937.17,67973.58,69839.54
"M",112,2015,71263.61,70286.01,72179.68
"M",113,2015,73481.55,72490.64,74409.67
"M",114,2015,75585.59,74583.01,76524.21
"M",115,2015,77572.19,76559.46,78519.93
"M",116,2015,79439.59,78418.09,80395.18
"M",117,2015,81187.62,80158.57,82149.92
"M",118,2015,82817.52,81782.02,83785.52
"M",119,2015,84331.73,83290.74,85304.55
"M",120,2015,85733.69,84688.06,86710.57
"M",121,2015,87027.65,85978.11,88007.93
"M",122,2015,88218.48,87165.65,89201.59
"M",123,2015,89311.47,88255.88,90296.92
"M",124,2015,90312.19,89254.31,91299.58
"M",125,2015,1e+05,1e+05,1e+05
"F",-1,2016,282.4338,275.9276,288.9642
"F",0,2016,62.48794,61.04846,63.9328
"F",1,2016,20.04853,19.58648,20.51234
"F",2,2016,12.68754,12.39457,12.98162
"F",3,2016,9.651803,9.428335,9.876123
"F",4,2016,8.253928,8.062437,8.446149
"F",5,2016,7.402744,7.230864,7.575281
"F",6,2016,6.756042,6.599201,6.913483
"F",7,2016,6.300463,6.154296,6.447189
"F",8,2016,6.02956,5.889783,6.16987
"F",9,2016,5.989,5.850225,6.128304
"F",10,2016,6.224277,6.080045,6.369058
"F",11,2016,6.778978,6.621834,6.936722
"F",12,2016,7.753727,7.573894,7.934246
"F",13,2016,9.114409,8.902926,9.326699
"F",14,2016,10.75113,10.50163,11.00158
"F",15,2016,12.47079,12.18144,12.76125
"F",16,2016,14.14046,13.81253,14.46965
"F",17,2016,15.80272,15.43651,16.17032
"F",18,2016,17.51458,17.10907,17.92163
"F",19,2016,19.00077,18.56128,19.44192
"F",20,2016,19.89382,19.43416,20.35524
"F",21,2016,20.33648,19.8671,20.80764
"F",22,2016,20.63873,20.16295,21.11631
"F",23,2016,20.99533,20.51197,21.48051
"F",24,2016,21.72789,21.22829,22.22938
"F",25,2016,23.04938,22.52001,23.58076
"F",26,2016,24.88586,24.31504,25.45884
"F",27,2016,27.16758,26.54521,27.7923
"F",28,2016,29.79617,29.11438,30.48054
"F",29,2016,32.6405,31.89435,33.38945
"F",30,2016,35.5595,34.74717,36.37488
"F",31,2016,38.54117,37.66104,39.42462
"F",32,2016,41.67248,40.72091,42.62764
"F",33,2016,45.06995,44.04072,46.10305
"F",34,2016,48.88094,47.76457,50.00152
"F",35,2016,53.27589,52.05913,54.49722
"F",36,2016,58.34985,57.01738,59.68734
"F",37,2016,64.03097,62.56896,65.49846
"F",38,2016,70.22319,68.61982,71.83258
"F",39,2016,76.81403,75.05978,78.57486
"F",40,2016,83.88213,81.96581,85.80564
"F",41,2016,91.30507,89.21775,93.40023
"F",42,2016,98.98469,96.71906,101.2588
"F",43,2016,107.2053,104.7481,109.6717
"F",44,2016,116.2255,113.5583,118.9027
"F",45,2016,126.4093,123.5057,129.3239
"F",46,2016,138.0691,134.8959,141.2543
"F",47,2016,151.3105,147.8321,154.8019
"F",48,2016,166.1516,162.3324,169.9852
"F",49,2016,182.7271,178.529,186.9409
"F",50,2016,200.969,196.356,205.5992
"F",51,2016,219.8651,214.8226,224.9265
"F",52,2016,240.4264,234.9155,245.9579
"F",53,2016,263.915,257.869,269.9835
"F",54,2016,290.3316,283.6838,297.0041
"F",55,2016,319.5207,312.207,326.8616
"F",56,2016,350.5805,342.5591,358.6316
"F",57,2016,383.9039,375.129,392.7112
"F",58,2016,420.0186,410.4291,429.6434
"F",59,2016,458.5671,448.1055,469.0672
"F",60,2016,499.4294,488.0392,510.8613
"F",61,2016,542.7585,530.3785,555.1837
"F",62,2016,589.1657,575.7213,602.6589
"F",63,2016,639.4995,624.8972,654.1547
"F",64,2016,694.9021,679.0226,710.8391
"F",65,2016,757.1192,739.804,774.4968
"F",66,2016,827.6878,808.7448,846.6987
"F",67,2016,908.0043,887.2117,928.8712
"F",68,2016,999.1816,976.2914,1022.153
"F",69,2016,1102.917,1077.648,1128.274
"F",70,2016,1219.007,1191.089,1247.023
"F",71,2016,1349.174,1318.294,1380.161
"F",72,2016,1497.353,1463.104,1531.719
"F",73,2016,1664.873,1626.817,1703.057
"F",74,2016,1853.932,1811.579,1896.427
"F",75,2016,2069.328,2022.065,2116.747
"F",76,2016,2317.295,2264.372,2370.391
"F",77,2016,2605.534,2546.036,2665.221
"F",78,2016,2940.109,2873.019,3007.408
"F",79,2016,3328.863,3253.003,3404.952
"F",80,2016,3780.444,3694.475,3866.662
"F",81,2016,4298.827,4201.374,4396.551
"F",82,2016,4892.54,4782.079,5003.294
"F",83,2016,5575.29,5450.021,5700.872
"F",84,2016,6357.257,6215.223,6499.619
"F",85,2016,7246.436,7085.582,7407.628
"F",86,2016,8249.567,8067.75,8431.722
"F",87,2016,9372.561,9167.596,9577.854
"F",88,2016,10620.24,10389.96,10850.82
"F",89,2016,11997.03,11739.27,12255.05
"F",90,2016,13499.7,13212.43,13787.15
"F",91,2016,15124.93,14806.27,15443.31
"F",92,2016,16872.72,16520.92,17222.55
"F",93,2016,18730.2,18343.87,19111.5
"F",94,2016,20676.84,20255.17,21090.63
"F",95,2016,22686.08,22228.85,23133.86
"F",96,2016,24729.83,24237.4,25211.86
"F",97,2016,26810.84,26283.55,27326.76
"F",98,2016,28945.7,28383.64,29495.37
"F",99,2016,31150.79,30553.91,31734.23
"F",100,2016,33460.33,32827.49,34077.25
"F",101,2016,35893.94,35222.36,36542.63
"F",102,2016,39257.73,38533.83,39945.93
"F",103,2016,42868.22,42091.41,43595.25
"F",104,2016,45870.41,45053.86,46625.37
"F",105,2016,48887.5,48034.18,49667.98
"F",106,2016,51872.57,50984.84,52675.73
"F",107,2016,54803.66,53884.07,55626.57
"F",108,2016,57689.24,56740.19,58529.16
"F",109,2016,60517.77,59542.71,61373.05
"F",110,2016,63273.95,62278.45,64145.12
"F",111,2016,65941.44,64930.71,66829.85
"F",112,2016,68508.7,67483.7,69413.8
"F",113,2016,70966.02,69925.4,71885.86
"F",114,2016,73304.59,72248.85,74237.31
"F",115,2016,75517.94,74449.04,76461.84
"F",116,2016,77601.9,76521.62,78555.43
"F",117,2016,79554.45,78464.39,80516.2
"F",118,2016,81375.48,80277.09,82344.21
"F",119,2016,83066.6,81961.14,84041.21
"F",120,2016,84630.82,83519.4,85610.36
"F",121,2016,86072.35,84955.93,87056
"F",122,2016,87396.31,86275.71,88383.36
"F",123,2016,88608.5,87484.43,89598.35
"F",124,2016,89715.19,88588.23,90707.34
"F",125,2016,1e+05,1e+05,1e+05
"M",-1,2016,352.0383,343.9347,360.1718
"M",0,2016,76.73314,74.96662,78.50625
"M",1,2016,22.80195,22.27625,23.32965
"M",2,2016,14.01431,13.69008,14.33978
"M",3,2016,10.67562,10.42753,10.92467
"M",4,2016,9.244829,9.029245,9.46124
"M",5,2016,8.367845,8.1724,8.564041
"M",6,2016,7.605357,7.427691,7.783705
"M",7,2016,6.980381,6.817418,7.14397
"M",8,2016,6.518774,6.366708,6.671423
"M",9,2016,6.36189,6.213535,6.510813
"M",10,2016,6.713926,6.557299,6.871154
"M",11,2016,7.647002,7.468423,7.826266
"M",12,2016,9.206603,8.991303,9.42273
"M",13,2016,11.50615,11.23667,11.77667
"M",14,2016,14.68243,14.33809,15.0281
"M",15,2016,18.84143,18.39907,19.2855
"M",16,2016,23.88907,23.32777,24.45253
"M",17,2016,29.57567,28.88045,30.27356
"M",18,2016,35.36707,34.53562,36.20171
"M",19,2016,40.34063,39.39246,41.29244
"M",20,2016,43.67089,42.64499,44.70074
"M",21,2016,45.25983,44.19743,46.32631
"M",22,2016,45.68167,44.61045,46.757
"M",23,2016,45.69707,44.62673,46.77151
"M",24,2016,46.03606,44.95922,47.11703
"M",25,2016,47.2207,46.1177,48.32793
"M",26,2016,49.40528,48.25273,50.56224
"M",27,2016,52.50671,51.28329,53.7348
"M",28,2016,56.35337,55.04198,57.66975
"M",29,2016,60.6564,59.2469,62.07126
"M",30,2016,65.20343,63.69073,66.72188
"M",31,2016,70.01558,68.39469,71.64263
"M",32,2016,75.21338,73.4765,76.95685
"M",33,2016,80.98849,79.12282,82.86121
"M",34,2016,87.69441,85.67979,89.71663
"M",35,2016,95.45374,93.26713,97.64858
"M",36,2016,104.1531,101.7731,106.542
"M",37,2016,113.7289,111.1355,116.332
"M",38,2016,123.8919,121.0713,126.7231
"M",39,2016,134.3877,131.3311,137.4557
"M",40,2016,145.1124,141.8131,148.4239
"M",41,2016,156.0578,152.509,159.6197
"M",42,2016,167.294,163.4871,171.1151
"M",43,2016,178.8585,174.7839,182.9484
"M",44,2016,190.7962,186.4429,195.1657
"M",45,2016,203.2943,198.647,207.9588
"M",46,2016,216.826,211.8594,221.811
"M",47,2016,231.8055,226.4855,237.1453
"M",48,2016,248.8307,243.1103,254.5724
"M",49,2016,268.5508,262.3698,274.7548
"M",50,2016,291.8344,285.1145,298.5795
"M",51,2016,319.342,311.9906,326.7208
"M",52,2016,350.5428,342.4777,358.6379
"M",53,2016,385.3525,376.4915,394.2464
"M",54,2016,424.3197,414.5681,434.1074
"M",55,2016,467.2956,456.5604,478.0703
"M",56,2016,514.225,502.4168,526.0766
"M",57,2016,565.7041,552.7216,578.7341
"M",58,2016,621.6485,607.3946,635.9544
"M",59,2016,681.3944,665.7861,697.0594
"M",60,2016,744.3179,727.2795,761.4179
"M",61,2016,810.2536,791.7108,828.8631
"M",62,2016,880.0038,859.8625,900.2173
"M",63,2016,954.8729,933.0059,976.8179
"M",64,2016,1036.477,1012.718,1060.321
"M",65,2016,1127.596,1101.714,1153.569
"M",66,2016,1231.986,1203.67,1260.401
"M",67,2016,1352.391,1321.273,1383.616
"M",68,2016,1489.875,1455.576,1524.292
"M",69,2016,1645.647,1607.772,1683.652
"M",70,2016,1821.427,1779.553,1863.443
"M",71,2016,2017.344,1971.047,2063.796
"M",72,2016,2232.985,2181.843,2284.296
"M",73,2016,2469.025,2412.586,2525.646
"M",74,2016,2727.135,2664.892,2789.575
"M",75,2016,3014.048,2945.327,3082.981
"M",76,2016,3340.385,3264.274,3416.725
"M",77,2016,3711.401,3626.883,3796.167
"M",78,2016,4133.258,4039.218,4227.564
"M",79,2016,4618.024,4513.121,4723.213
"M",80,2016,5178.08,5060.734,5295.73
"M",81,2016,5823.489,5691.961,5955.339
"M",82,2016,6562.562,6414.997,6710.461
"M",83,2016,7398.505,7233.03,7564.323
"M",84,2016,8335.837,8150.565,8521.452
"M",85,2016,9389.29,9182.116,9596.796
"M",86,2016,10556.63,10325.58,10787.99
"M",87,2016,11838.78,11581.95,12095.87
"M",88,2016,13236.93,12952.52,13521.55
"M",89,2016,14746.45,14432.84,15060.17
"M",90,2016,16372.13,16027.7,16716.55
"M",91,2016,18107.56,17730.92,18483.63
"M",92,2016,19951.32,19541.21,20358.85
"M",93,2016,21914.19,21469.24,22353.05
"M",94,2016,24001.07,23519.97,24472.84
"M",95,2016,26213.1,25694.7,26720.4
"M",96,2016,28545.55,27988.94,29089.95
"M",97,2016,31050.19,30453.9,31633.09
"M",98,2016,33674.8,33038.35,34296.59
"M",99,2016,36330.06,35654.62,36989.54
"M",100,2016,39048.53,38334.13,39744.1
"M",101,2016,41828.38,41073.44,42556.66
"M",102,2016,44649.42,43852.87,45405.95
"M",103,2016,47489.31,46653.56,48270.75
"M",104,2016,50325.38,49454.93,51129.42
"M",105,2016,53140.59,52238.66,53964.79
"M",106,2016,55921.3,54989.97,56763.17
"M",107,2016,58656.01,57697.42,59513.1
"M",108,2016,61332.93,60349.32,62202.76
"M",109,2016,63939.95,62934.58,64821.16
"M",110,2016,66463.62,65441.91,67357.11
"M",111,2016,68891.99,67858.88,69799.48
"M",112,2016,71217.73,70173.79,72139.02
"M",113,2016,73435.06,72378.5,74368.48
"M",114,2016,75538.55,74469.52,76482.57
"M",115,2016,77524.69,76444.8,78477.89
"M",116,2016,79391.69,78302.41,80352.79
"M",117,2016,81139.38,80042.01,82107.25
"M",118,2016,82768.98,81664.71,83742.6
"M",119,2016,84282.94,83172.79,85261.43
"M",120,2016,85684.69,84569.56,86667.27
"M",121,2016,86978.48,85859.15,87964.49
"M",122,2016,88169.15,87046.3,89158.02
"M",123,2016,89262.02,88136.2,90253.25
"M",124,2016,90262.64,89134.36,91255.83
"M",125,2016,1e+05,1e+05,1e+05
"F",-1,2017,276.0344,269.1291,282.9893
"F",0,2017,61.08842,59.56024,62.62759
"F",1,2017,19.61203,19.1212,20.10642
"F",2,2017,12.39045,12.07977,12.70339
"F",3,2017,9.403277,9.166873,9.641403
"F",4,2017,8.02685,7.824648,8.230529
"F",5,2017,7.193955,7.01259,7.376643
"F",6,2017,6.566385,6.400866,6.733112
"F",7,2017,6.127274,5.972926,6.282749
"F",8,2017,5.867804,5.720102,6.016583
"F",9,2017,5.830662,5.68396,5.978435
"F",10,2017,6.05954,5.907074,6.213118
"F",11,2017,6.597303,6.431244,6.764573
"F",12,2017,7.542417,7.352472,7.733747
"F",13,2017,8.862505,8.63922,9.087419
"F",14,2017,10.45235,10.18896,10.71765
"F",15,2017,12.12617,11.82066,12.4339
"F",16,2017,13.75581,13.40942,14.10472
"F",17,2017,15.383,14.99592,15.7729
"F",18,2017,17.06318,16.63421,17.49528
"F",19,2017,18.52736,18.06203,18.99607
"F",20,2017,19.41609,18.92894,19.90679
"F",21,2017,19.86768,19.36973,20.36924
"F",22,2017,20.18471,19.67942,20.69367
"F",23,2017,20.55818,20.04422,21.07586
"F",24,2017,21.29893,20.7671,21.83461
"F",25,2017,22.61758,22.05347,23.18578
"F",26,2017,24.44765,23.83866,25.06104
"F",27,2017,26.71913,26.05438,27.38867
"F",28,2017,29.33465,28.60567,30.06889
"F",29,2017,32.16293,31.36445,32.96718
"F",30,2017,35.05991,34.19007,35.936
"F",31,2017,38.01119,37.06846,38.96071
"F",32,2017,41.10127,40.08197,42.1279
"F",33,2017,44.44848,43.34609,45.55881
"F",34,2017,48.20169,47.00609,49.40589
"F",35,2017,52.53422,51.23115,53.84667
"F",36,2017,57.54258,56.11545,58.97997
"F",37,2017,63.15151,61.58549,64.72879
"F",38,2017,69.25774,67.54033,70.9875
"F",39,2017,75.74035,73.86177,77.63244
"F",40,2017,82.68165,80.63021,84.74784
"F",41,2017,89.94033,87.70729,92.18943
"F",42,2017,97.39586,94.97482,99.83432
"F",43,2017,105.3504,102.7281,107.9916
"F",44,2017,114.0848,111.2416,116.9485
"F",45,2017,123.9697,120.8773,127.0844
"F",46,2017,135.3304,131.9528,138.7324
"F",47,2017,148.2692,144.5678,151.9974
"F",48,2017,162.8128,158.7486,166.9063
"F",49,2017,179.1243,174.6552,183.6256
"F",50,2017,197.1509,192.2365,202.1007
"F",51,2017,215.8282,210.4526,221.2425
"F",52,2017,236.1141,230.2365,242.0338
"F",53,2017,259.2804,252.8296,265.7774
"F",54,2017,285.3307,278.2353,292.4767
"F",55,2017,314.0685,306.2611,321.9318
"F",56,2017,344.5992,336.0361,353.2234
"F",57,2017,377.3552,367.987,386.7901
"F",58,2017,412.9083,402.6684,423.221
"F",59,2017,451.0472,439.87,462.3038
"F",60,2017,491.6532,479.4743,503.9185
"F",61,2017,534.6688,521.4235,548.0077
"F",62,2017,580.5434,566.1564,595.032
"F",63,2017,630.0514,614.4284,645.7847
"F",64,2017,684.3037,667.323,701.404
"F",65,2017,745.0363,726.5341,763.6685
"F",66,2017,813.7607,793.5373,834.1262
"F",67,2017,891.8551,869.6784,914.1872
"F",68,2017,980.4443,956.054,1005.005
"F",69,2017,1081.257,1054.356,1108.345
"F",70,2017,1194.103,1164.404,1224.009
"F",71,2017,1320.779,1287.947,1353.837
"F",72,2017,1465.357,1428.955,1502.01
"F",73,2017,1629.146,1588.701,1669.868
"F",74,2017,1814.101,1769.089,1859.418
"F",75,2017,2024.666,1974.444,2075.227
"F",76,2017,2266.704,2210.482,2323.301
"F",77,2017,2547.238,2484.069,2610.825
"F",78,2017,2871.557,2800.391,2943.188
"F",79,2017,3247.153,3166.776,3328.048
"F",80,2017,3683.29,3592.295,3774.86
"F",81,2017,4184.764,4081.683,4288.486
"F",82,2017,4760.516,4643.702,4878.036
"F",83,2017,5425.143,5292.635,5558.43
"F",84,2017,6189.865,6039.503,6341.081
"F",85,2017,7063.218,6892.72,7234.646
"F",86,2017,8052.784,7859.758,8246.814
"F",87,2017,9165.795,8947.773,9384.888
"F",88,2017,10407.29,10161.82,10653.89
"F",89,2017,11780.99,11505.64,12057.51
"F",90,2017,13284.13,12976.62,13592.82
"F",91,2017,14913.84,14572.05,15256.45
"F",92,2017,16668.16,16290.14,17045.4
"F",93,2017,18531.27,18115.55,18942.64
"F",94,2017,20480.78,20026.49,20925.6
"F",95,2017,22490.28,21997.26,22969.49
"F",96,2017,24533.01,24001.65,25048.23
"F",97,2017,26613.53,26044.18,27165.31
"F",98,2017,28749.73,28142.46,29337.95
"F",99,2017,30957.95,30312.66,31582.65
"F",100,2017,33272.28,32587.76,33933.24
"F",101,2017,35712.33,34985.73,36407.91
"F",102,2017,39082.94,38298.52,39820.57
"F",103,2017,42705.08,41859.17,43481.24
"F",104,2017,45725.63,44831.54,46526.64
"F",105,2017,48763.26,47826.74,49586.06
"F",106,2017,51769.27,50794.56,52610.35
"F",107,2017,54720.87,53710.83,55576.67
"F",108,2017,57623.27,56580.6,58490.47
"F",109,2017,60461.14,59389.61,61337.55
